Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.56328,0.81254,0.912912,1.25600258784,1.1466198344701901,l3_cache=2MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.56345,0.94606,0.899336,1.35755668536,1.220899599184921,l3_cache=2MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.56345,0.94542,0.901094,1.35963370378,1.225157772673935,l3_cache=2MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.56345,0.94667,0.899362,1.3581445434400001,1.2214635928772855,l3_cache=2MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.56345,0.94607,0.899322,1.35754454544,1.2208696756941915,l3_cache=2MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
0.61914,0.63202,1.464309,1.83208484844,2.682738332334328,l3_cache=4MB_l2_cache=128kB_decode_width=1_num_fu_intALU=16
0.61914,0.63202,1.464328,1.8321086204800001,2.6828079520102377,l3_cache=4MB_l2_cache=128kB_decode_width=1_num_fu_intALU=2
0.61914,0.63203,1.46431,1.8321007427000002,2.6827634385430374,l3_cache=4MB_l2_cache=128kB_decode_width=1_num_fu_intALU=4
0.61914,0.63202,1.464309,1.83208484844,2.682738332334328,l3_cache=4MB_l2_cache=128kB_decode_width=1_num_fu_intALU=8
0.61917,0.76811,0.951392,1.31984709376,1.255691966226514,l3_cache=4MB_l2_cache=128kB_decode_width=2_num_fu_intALU=16
0.61917,0.76762,0.952368,1.3207344187199999,1.257825196887529,l3_cache=4MB_l2_cache=128kB_decode_width=2_num_fu_intALU=2
0.61917,0.76847,0.951401,1.3202020836400001,1.2560415825771798,l3_cache=4MB_l2_cache=128kB_decode_width=2_num_fu_intALU=4
0.61917,0.76811,0.951401,1.31985957928,1.2557157235865715,l3_cache=4MB_l2_cache=128kB_decode_width=2_num_fu_intALU=8
0.61926,0.81251,0.912979,1.30717594283,1.1934241851089906,l3_cache=4MB_l2_cache=128kB_decode_width=4_num_fu_intALU=16
0.61926,0.81214,0.914341,1.3087877074,1.1966782611718234,l3_cache=4MB_l2_cache=128kB_decode_width=4_num_fu_intALU=2
0.61926,0.8131,0.913042,1.3078048391200001,1.194080745919803,l3_cache=4MB_l2_cache=128kB_decode_width=4_num_fu_intALU=4
0.61926,0.8125,0.912996,1.3071911529600002,1.1934602938878685,l3_cache=4MB_l2_cache=128kB_decode_width=4_num_fu_intALU=8
0.61943,0.94604,0.899372,1.4079398848399998,1.2662617101083202,l3_cache=4MB_l2_cache=128kB_decode_width=8_num_fu_intALU=16
0.61943,0.94539,0.90115,1.410137543,1.2707454468744501,l3_cache=4MB_l2_cache=128kB_decode_width=8_num_fu_intALU=2
0.61943,0.94664,0.899418,1.40855154726,1.2668766155334947,l3_cache=4MB_l2_cache=128kB_decode_width=8_num_fu_intALU=4
0.61943,0.94604,0.899375,1.40794458125,1.2662701577617188,l3_cache=4MB_l2_cache=128kB_decode_width=8_num_fu_intALU=8
0.68944,0.63203,1.464267,1.9349849124900003,2.833334552856995,l3_cache=4MB_l2_cache=1MB_decode_width=1_num_fu_intALU=16
0.68944,0.63203,1.46427,1.9349888769,2.833346162778363,l3_cache=4MB_l2_cache=1MB_decode_width=1_num_fu_intALU=2
0.68944,0.63203,1.464268,1.9349862339600001,2.8333384228281413,l3_cache=4MB_l2_cache=1MB_decode_width=1_num_fu_intALU=4
0.68944,0.63203,1.464267,1.9349849124900003,2.833334552856995,l3_cache=4MB_l2_cache=1MB_decode_width=1_num_fu_intALU=8
0.68948,0.76813,0.951351,1.3866987311099999,1.3192372245402295,l3_cache=4MB_l2_cache=1MB_decode_width=2_num_fu_intALU=16
0.68948,0.76763,0.95235,1.3876787085000002,1.3215558180399751,l3_cache=4MB_l2_cache=1MB_decode_width=2_num_fu_intALU=2
0.68948,0.76849,0.95136,1.3870543391999999,1.3195880161413118,l3_cache=4MB_l2_cache=1MB_decode_width=2_num_fu_intALU=4
0.68948,0.76813,0.951348,1.3866943582799998,1.319228904360961,l3_cache=4MB_l2_cache=1MB_decode_width=2_num_fu_intALU=8
0.68956,0.81252,0.912959,1.37133745472,1.2519748713237164,l3_cache=4MB_l2_cache=1MB_decode_width=4_num_fu_intALU=16
0.68956,0.81216,0.914296,1.37301658912,1.2553435753660593,l3_cache=4MB_l2_cache=1MB_decode_width=4_num_fu_intALU=2
0.68956,0.81312,0.912995,1.3719393265999997,1.2525737454891668,l3_cache=4MB_l2_cache=1MB_decode_width=4_num_fu_intALU=4
0.68956,0.81254,0.912916,1.3712911235999998,1.2518736073924173,l3_cache=4MB_l2_cache=1MB_decode_width=4_num_fu_intALU=8
0.68973,0.94607,0.899335,1.4711321929999999,1.3230406707916549,l3_cache=4MB_l2_cache=1MB_decode_width=8_num_fu_intALU=16
0.68973,0.94543,0.901086,1.47341978376,1.3276779392691636,l3_cache=4MB_l2_cache=1MB_decode_width=8_num_fu_intALU=2
0.68973,0.94667,0.899371,1.4717307044,1.3236319153469325,l3_cache=4MB_l2_cache=1MB_decode_width=8_num_fu_intALU=4
0.68973,0.94608,0.899322,1.4711199208199999,1.323010509431684,l3_cache=4MB_l2_cache=1MB_decode_width=8_num_fu_intALU=8
0.62969,0.63203,1.464278,1.84750883816,2.7052665465232484,l3_cache=4MB_l2_cache=256kB_decode_width=1_num_fu_intALU=16
0.62969,0.63203,1.464278,1.84750883816,2.7052665465232484,l3_cache=4MB_l2_cache=256kB_decode_width=1_num_fu_intALU=2
0.62969,0.63203,1.464278,1.84750883816,2.7052665465232484,l3_cache=4MB_l2_cache=256kB_decode_width=1_num_fu_intALU=4
0.62969,0.63203,1.464278,1.84750883816,2.7052665465232484,l3_cache=4MB_l2_cache=256kB_decode_width=1_num_fu_intALU=8
0.62972,0.76813,0.951365,1.32986556525,1.2651875534840662,l3_cache=4MB_l2_cache=256kB_decode_width=2_num_fu_intALU=16
0.62972,0.76764,0.952327,1.33074365672,1.2673031143731874,l3_cache=4MB_l2_cache=256kB_decode_width=2_num_fu_intALU=2
0.62972,0.76849,0.951357,1.33019687097,1.2654921045754064,l3_cache=4MB_l2_cache=256kB_decode_width=2_num_fu_intALU=4
0.62972,0.76811,0.9514,1.3298954619999999,1.2652625425467998,l3_cache=4MB_l2_cache=256kB_decode_width=2_num_fu_intALU=8
0.62981,0.81252,0.912963,1.3167939237900002,1.2021841310450898,l3_cache=4MB_l2_cache=256kB_decode_width=4_num_fu_intALU=16
0.62981,0.81215,0.914303,1.3183883538799999,1.2054064271175455,l3_cache=4MB_l2_cache=256kB_decode_width=4_num_fu_intALU=2
0.62981,0.81312,0.913011,1.31741096223,1.2028107000365746,l3_cache=4MB_l2_cache=256kB_decode_width=4_num_fu_intALU=4
0.62981,0.81252,0.912959,1.31678815447,1.2021735967167766,l3_cache=4MB_l2_cache=256kB_decode_width=4_num_fu_intALU=8
0.62998,0.94607,0.89933,1.4173890464999999,1.2747004911888449,l3_cache=4MB_l2_cache=256kB_decode_width=8_num_fu_intALU=16
0.62998,0.94542,0.901097,1.4195882138000002,1.2791866806905388,l3_cache=4MB_l2_cache=256kB_decode_width=8_num_fu_intALU=2
0.62998,0.94667,0.899376,1.4180011703999997,1.27531622062967,l3_cache=4MB_l2_cache=256kB_decode_width=8_num_fu_intALU=4
0.62998,0.94606,0.899345,1.4174036937999999,1.2747349250005608,l3_cache=4MB_l2_cache=256kB_decode_width=8_num_fu_intALU=8
0.6504,0.63203,1.464267,1.87781992881,2.7496297536988323,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
0.6504,0.63203,1.46427,1.8778237760999998,2.7496410206299466,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
