Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.80285,0.63206,1.461311,2.0968497670099997,3.0641496298791497,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
0.80285,0.63207,1.461384,2.09696912928,3.064477134023724,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.80285,0.63208,1.461263,2.09681011659,3.063991041398653,l3_cache=8MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.80288,0.74254,1.031412,1.59396473304,1.6440343532342525,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.80288,0.74248,1.031792,1.5944900851200001,1.6451821139061353,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
0.80288,0.74253,1.031445,1.5940054174499998,1.6441289178017149,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.80288,0.74254,1.03137,1.5938998253999999,1.6439004629227978,l3_cache=8MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.80297,0.77133,1.005582,1.5830877426,1.5919245383791931,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.80297,0.77133,1.006035,1.5838009005,1.5933591389345174,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.80297,0.77131,1.005641,1.58316051348,1.5920911219365406,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
0.80297,0.77133,1.005648,1.5831916464000002,1.5921335128188676,l3_cache=8MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.80313,0.85471,1.001657,1.66058704088,1.6633386336067382,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.80313,0.8547,1.001889,1.66096164087,1.6640991974096035,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.80313,0.85474,1.001563,1.6604612508099998,1.6630565517450158,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.80313,0.85473,1.001583,1.6604843923799997,1.663112939173137,l3_cache=8MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
